id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
178;178;1705;10.2403;10.0499;1.01895;64;6.2498;0.858712;0.167523;1.58813;0.27134;2.1035;0.579243;0.417562;0.0440224;1;3;8;0
179;179;1752;9.78377;9.62636;1.01635;94;9.60775;1.36164;0.150168;1.96722;0.153584;2.44306;0.306066;0.565417;0.0930594;1;3;6;0
180;180;1710;9.82884;9.64365;1.0192;48;4.88359;0.849975;0.210642;1.54831;0.21129;2.08013;0.509249;0.424325;0.13227;1;3;7;0
181;181;1785;22.2309;21.9848;1.01119;1034;46.5119;3.14539;0.280106;3.82212;0.27484;4.48833;0.555574;0.707452;0.0837723;1;3;15;0
182;182;1752;6.81505;6.78233;1.00482;33;4.84222;0.994086;0.198226;1.72709;0.298608;2.35283;0.80993;0.484847;0.203926;1;3;3;0
183;183;1739;8.01243;7.61577;1.05208;35;4.36821;0.922781;0.238608;1.47773;0.159457;1.86128;0.168636;0.498745;0.129622;1;3;6;0
184;184;1720;20.8132;20.4695;1.01679;100;4.80465;0.857942;0.178981;1.50442;0.085293;1.97742;0.3067;0.443886;0.117321;1;3;15;0
185;185;1784;20.5174;20.4206;1.00474;194;9.45541;1.4759;0.133707;1.97916;0.16756;2.484;0.386521;0.607873;0.102113;1;3;13;0
186;186;1765;18.5446;18.2848;1.01421;182;9.81416;1.2669;0.254246;1.90391;0.206717;2.51547;0.455325;0.52744;0.158501;1;3;15;0
187;187;1789;77.7142;65.7816;1.1814;700;9.00736;1.28372;0.336696;1.86964;0.316994;2.42762;0.738955;0.561413;0.187252;1;3;67;0
188;188;1738;18.2352;17.1853;1.0611;164;8.99357;1.35864;0.177395;1.89809;0.0775401;2.44995;0.20034;0.557544;0.0827709;1;3;13;0
189;189;1757;12.8723;12.6886;1.01448;137;10.643;1.47355;0.128858;2.03137;0.281247;2.66142;0.613184;0.571555;0.0877164;1;3;9;0
190;190;1766;7.38188;7.07107;1.04396;28;3.79307;0.744374;0.19809;1.39262;0.126685;1.8792;0.22567;0.405938;0.136755;1;2;6;0
191;191;1710;13.6401;13.1529;1.03704;61;4.47212;1.01392;0.178834;1.44865;0.0982483;1.81969;0.17179;0.559016;0.091265;1;3;10;0
192;192;1778;27.6673;25.3377;1.09194;343;12.3973;1.48309;0.16456;2.17253;0.834032;2.98756;1.7418;0.582297;0.164451;1;3;23;0
193;193;1807;42.4025;41.2795;1.0272;386;9.10324;1.42173;0.184503;1.90623;0.0984873;2.32985;0.195106;0.613739;0.0859334;1;3;30;0
194;194;1763;6.95732;6.78233;1.0258;34;4.88694;0.758786;0.137722;1.53927;0.156064;2.16752;0.324515;0.352669;0.0610403;1;3;5;0
195;195;1711;34.872;33.365;1.04517;266;7.6279;1.09958;0.36468;1.83257;0.606698;2.52334;1.30009;0.489104;0.161242;1;3;28;0
196;196;1734;10.7718;10.6771;1.00887;46;4.27042;0.759737;0.211428;1.50732;0.0986961;2.00598;0.20151;0.383499;0.109755;1;3;7;0
197;197;1734;9.13149;9.0;1.01461;44;4.81849;1.07385;0.157698;1.5421;0.160913;1.92637;0.22094;0.55739;0.0553033;1;3;6;0
198;198;1806;61.3301;52.8204;1.1611;615;10.0277;1.38978;0.222578;1.95156;0.367077;2.5278;0.797985;0.576575;0.126776;1;3;50;0
199;199;1751;32.5417;30.2324;1.07638;214;6.57617;1.22746;0.316224;1.64494;0.175959;2.03479;0.408808;0.621983;0.190194;1;3;27;0
200;200;1776;18.0779;17.7482;1.01858;97;5.36566;0.931755;0.20409;1.53324;0.22461;2.01611;0.486994;0.478198;0.127051;1;3;13;0
201;201;1751;22.8503;22.383;1.02088;97;4.24502;0.635582;0.143805;1.39564;0.126519;1.93179;0.245889;0.333643;0.0842192;1;3;21;0
202;202;1765;27.9278;27.6767;1.00907;247;8.84424;1.25196;0.149301;1.80075;0.108113;2.23381;0.216589;0.5635;0.0730855;1;3;24;0
203;203;1769;9.80631;9.48683;1.03368;99;10.0955;1.24107;0.24831;1.8693;0.254709;2.43955;0.401836;0.521483;0.139816;1;3;8;0
204;204;1783;18.3345;17.9722;1.02016;164;8.94491;1.1248;0.227506;1.80244;0.134448;2.30696;0.244642;0.496013;0.123962;1;3;16;0
205;205;1755;12.0465;11.5181;1.04588;56;4.64864;0.857301;0.172884;1.51131;0.232414;2.04295;0.521196;0.442988;0.130383;1;3;8;0
206;206;1772;59.7359;59.0339;1.01189;2263;37.8834;2.6772;0.295218;3.53936;0.144084;4.2804;0.285681;0.627391;0.0737161;1;3;52;0
207;207;1777;27.0243;26.1916;1.03179;223;8.25184;1.19774;0.334069;1.7346;0.1457;2.17077;0.334622;0.575326;0.198797;1;3;25;0
208;208;1802;24.5833;21.9848;1.11819;398;16.1899;1.64836;0.154253;2.38385;0.165042;3.00145;0.387402;0.556961;0.08211;1;3;18;0
209;209;1753;12.6145;12.4454;1.01359;60;4.75642;0.938759;0.1719;1.54033;0.114334;2.00218;0.196019;0.475277;0.110001;1;3;8;0
210;210;1776;8.08018;8.06226;1.00222;40;4.95038;0.752565;0.00362705;1.54999;0.269288;2.13949;0.578106;0.371277;0.0735365;1;3;6;0
211;211;1814;17.0104;16.5529;1.02763;81;4.7618;0.797727;0.228949;1.48317;0.186678;1.93611;0.423503;0.44021;0.186097;1;3;12;0
212;212;1815;15.9856;15.748;1.01509;79;4.94194;0.842994;0.164885;1.52778;0.191736;2.08671;0.395014;0.413009;0.0994437;1;3;13;0
213;213;1782;10.489;9.84886;1.06499;94;8.96178;1.27887;0.213795;1.88547;0.161801;2.42702;0.282089;0.536201;0.123638;1;3;8;0
214;214;1775;9.2379;8.24621;1.12026;81;8.76822;1.19756;0.359345;1.77057;0.191029;2.3318;0.444667;0.525286;0.180803;1;3;8;0
215;215;1758;31.5399;29.9666;1.0525;272;8.624;1.32888;0.321814;1.87903;0.267689;2.41703;0.446025;0.556795;0.131336;1;3;22;0
216;216;1811;17.3568;17.1464;1.01227;90;5.18529;0.841012;0.287975;1.58562;0.168201;2.06577;0.302214;0.408438;0.130661;1;3;12;0
217;217;1840;47.2532;43.6157;1.0834;456;9.65015;1.31706;0.255613;2.05753;0.674462;2.89081;1.7316;0.529245;0.171591;1;3;36;0
218;218;1793;6.6206;6.58281;1.00574;38;5.73966;0.7365;0.110013;1.71901;0.255916;2.5116;0.577942;0.303005;0.0600929;1;3;4;0
219;219;1709;39.5792;37.027;1.06893;383;9.6768;1.3998;0.179491;1.95816;0.28646;2.47469;0.638747;0.584946;0.105805;1;3;29;0
220;220;1771;17.2191;16.1864;1.0638;158;9.17586;1.35988;0.244944;2.02407;0.63664;2.81315;1.49181;0.566118;0.190211;1;3;14;0
221;221;1701;46.1874;44.5745;1.03618;425;9.20165;1.41955;0.155194;1.86636;0.124913;2.33548;0.283965;0.614142;0.0857753;1;3;37;0
222;222;1809;15.5615;14.8661;1.04678;175;11.2457;1.44303;0.206175;2.04365;0.324215;2.67703;0.83888;0.57764;0.157889;1;3;11;0
223;223;1742;30.4405;29.4788;1.03262;288;9.46107;1.48619;0.28621;1.99371;0.206074;2.49015;0.506258;0.620617;0.154537;1;3;20;0
224;224;1865;32.1871;25.7682;1.2491;259;8.0467;1.29593;0.217672;1.86513;0.646993;2.44577;1.2844;0.582516;0.136897;1;3;26;0
225;225;1758;26.1745;25.4624;1.02797;243;9.28386;1.44857;0.146182;1.91338;0.0786419;2.35419;0.164696;0.618902;0.0814969;1;3;18;0
226;226;1780;35.2068;30.7408;1.14528;352;9.99807;1.43709;0.184643;2.0491;0.677073;2.70355;1.36291;0.581678;0.124223;1;3;27;0
227;227;1804;75.3486;50.1697;1.50187;559;7.41885;1.10011;0.313503;1.74043;0.577664;2.38308;1.2886;0.50487;0.153326;1;3;65;0
228;228;1803;8.3405;8.18535;1.01895;43;5.15557;0.965407;0.182746;1.57712;0.237867;2.07618;0.535245;0.49064;0.140526;1;3;6;0
229;229;1798;9.86346;9.48683;1.0397;96;9.73289;1.13937;0.21739;1.8832;0.2461;2.48752;0.473897;0.47027;0.114305;1;3;8;0
230;230;1815;8.66222;8.60233;1.00696;34;3.92509;0.916562;0.149798;1.45704;0.0551946;1.9001;0.0807939;0.483367;0.0848679;1;3;6;0
231;231;1826;20.4093;19.6469;1.03881;181;8.86849;1.31986;0.169899;1.87972;0.111285;2.40694;0.237221;0.555606;0.101743;1;3;15;0
232;232;1763;17.4914;17.1172;1.02186;155;8.8615;1.44191;0.180135;1.86828;0.0421581;2.26072;0.126198;0.641532;0.0962234;1;3;14;0
233;233;1783;10.5467;10.3441;1.01959;96;9.10233;1.4441;0.135458;1.86491;0.0699876;2.24361;0.160449;0.649577;0.0925385;1;3;8;0
234;234;1821;8.55556;8.3865;1.02016;44;5.14285;0.904931;0.209387;1.64233;0.21816;2.29309;0.563583;0.417278;0.149507;1;3;5;0
235;235;1784;17.1868;16.7631;1.02528;165;9.60038;1.44064;0.147412;1.89912;0.0698747;2.3854;0.11191;0.605662;0.0716095;1;3;14;0
236;236;1824;17.943;17.3654;1.03327;86;4.79295;0.867832;0.230161;1.51332;0.272539;2.09044;0.600957;0.43745;0.145387;1;3;14;0
237;237;1805;12.4985;12.3558;1.01154;262;20.9626;1.70839;0.645169;2.56036;0.977927;3.53301;1.46317;0.528153;0.163206;1;3;8;0
238;238;1821;9.66747;9.36304;1.03251;49;5.06855;0.824737;0.129441;1.56753;0.211188;2.16115;0.415117;0.394998;0.0830062;1;3;7;0
239;239;1777;42.2074;38.3406;1.10085;444;10.5195;1.43907;0.161674;2.03404;0.585001;2.74244;1.4389;0.593201;0.15185;1;3;36;0
240;240;1844;16.1626;16.0624;1.00624;260;16.0865;1.79543;0.0967403;2.37854;0.17352;2.93835;0.371213;0.618535;0.0706658;1;3;12;0
241;241;1853;29.481;27.6767;1.06519;227;7.69988;1.20571;0.298149;1.78798;0.213458;2.33045;0.333736;0.523914;0.132036;1;3;24;0
242;242;1804;24.613;24.1247;1.02024;120;4.87548;0.945773;0.209488;1.50941;0.144373;1.96237;0.25416;0.487489;0.114639;1;3;19;0
243;243;1814;12.7661;12.5831;1.01455;57;4.46495;0.902561;0.281463;1.43076;0.190041;1.89391;0.33283;0.484279;0.15216;1;3;10;0
244;244;1822;12.7633;12.1655;1.04913;106;8.30508;1.35077;0.130217;1.7497;0.165517;2.13152;0.39805;0.650873;0.119473;1;3;11;0
245;245;1862;14.2808;13.9244;1.0256;78;5.46186;0.815301;0.322788;1.61982;0.194842;2.13826;0.467743;0.39791;0.18638;1;3;9;0
246;246;1798;18.1756;16.3095;1.11442;155;8.52792;1.11517;0.386671;1.90523;0.460431;2.65327;0.949198;0.449045;0.165864;1;3;13;0
247;247;1848;55.0401;53.2353;1.0339;261;4.742;0.876832;0.231313;1.48531;0.167853;1.89228;0.341213;0.47444;0.138451;1;3;40;0
248;248;1858;15.9627;15.7268;1.015;76;4.76109;0.765698;0.151094;1.50116;0.225398;2.07805;0.402742;0.376418;0.0891054;1;3;12;0
249;249;1803;20.1086;19.7231;1.01955;92;4.57515;0.818501;0.2125;1.42167;0.190447;1.86948;0.341627;0.453311;0.14222;1;3;17;0
250;250;1794;15.9329;15.6844;1.01585;156;9.79106;1.50896;0.187794;1.98646;0.191835;2.39956;0.322562;0.636369;0.0956784;1;3;11;0
251;251;1852;7.6399;7.34847;1.03966;40;5.23567;0.725128;0.130483;1.58495;0.426226;2.32152;0.829024;0.334582;0.0886345;1;3;6;0
252;252;1866;13.3267;13.1529;1.01321;83;6.22811;0.961829;0.266462;1.67735;0.297493;2.3713;0.659775;0.420713;0.104533;1;3;9;0
253;253;1836;13.3966;13.1909;1.01559;68;5.07593;0.782535;0.293581;1.47371;0.240891;1.99067;0.390209;0.405441;0.154699;1;3;12;0
254;254;1806;55.5147;35.4401;1.56644;475;8.55629;1.21647;0.297892;1.90097;0.552607;2.56254;1.36539;0.532963;0.164374;1;3;46;0
255;255;1797;15.4326;15.0444;1.02581;82;5.31342;1.08193;0.239137;1.58061;0.223543;2.02025;0.457902;0.555034;0.161048;1;3;11;0
256;256;1841;13.9323;13.6748;1.01883;68;4.88075;0.82901;0.134367;1.47406;0.179894;1.99795;0.334095;0.42452;0.0897737;1;3;12;0
257;257;1829;18.3494;18.1904;1.00874;176;9.59158;1.26181;0.288061;1.95112;0.270114;2.56191;0.582196;0.50873;0.136493;1;3;12;0
258;258;1834;9.86001;9.5394;1.03361;81;8.215;1.11235;0.180494;1.86098;0.177161;2.35905;0.333477;0.481224;0.105388;1;3;6;0
259;259;1828;17.0416;16.7631;1.01661;83;4.87045;0.831595;0.182685;1.47273;0.155122;1.95132;0.337523;0.440443;0.135242;1;3;13;0
260;260;1830;14.331;13.9124;1.03009;119;8.30367;1.27248;0.282776;1.73826;0.126187;2.14612;0.33586;0.613751;0.180114;1;3;12;0
261;261;1782;21.7194;21.587;1.00613;193;8.88605;1.41217;0.136141;1.75116;0.0541406;2.09148;0.154997;0.680968;0.0947909;1;3;20;0
262;262;1850;11.6582;11.4455;1.01859;63;5.4039;0.835866;0.246234;1.54112;0.178429;2.12773;0.293974;0.390481;0.0771297;1;3;10;0
263;263;1856;8.10425;8.05536;1.00607;80;9.87136;1.48374;0.107269;1.94305;0.259627;2.65182;0.624952;0.582255;0.108119;1;3;6;0
264;264;1873;11.8274;11.7473;1.00681;133;11.2451;1.57517;0.0599987;2.09684;0.448137;2.75507;1.0278;0.621601;0.138081;1;3;7;0
265;265;1923;34.1982;31.8643;1.07325;300;8.77238;1.36261;0.236658;1.92196;0.254348;2.50159;0.589131;0.5687;0.132911;1;3;25;0
266;266;1837;15.387;15.0;1.0258;153;9.94347;1.37139;0.221088;1.97505;0.240907;2.47222;0.506033;0.57719;0.14606;1;3;10;0
267;267;1849;10.3713;10.0995;1.02691;142;13.6916;1.51697;0.0221797;2.15989;0.128464;2.79811;0.242805;0.545971;0.0452459;1;3;9;0
268;268;1849;40.1734;35.9166;1.11852;348;8.66244;1.23724;0.334893;1.87253;0.650839;2.49328;1.39015;0.572913;0.221912;1;3;34;0
269;269;1851;11.0746;10.7548;1.02973;66;5.9596;0.916738;0.279663;1.58063;0.376086;2.29668;0.957766;0.420639;0.104695;1;3;9;0
270;270;1865;6.42884;6.40312;1.00402;65;10.1107;1.45154;0.116302;1.96887;0.199448;2.50752;0.513605;0.607852;0.142051;1;3;4;0
271;271;1842;8.75102;8.48528;1.03132;46;5.25653;0.784853;0.0990882;1.55397;0.181454;2.15797;0.331587;0.370052;0.0670523;1;3;7;0
272;272;1775;60.974;46.2709;1.31776;543;8.90543;1.249;0.324829;1.91446;0.585045;2.59243;1.40257;0.536942;0.171507;1;3;51;0
273;273;1914;21.8532;21.2132;1.03017;190;8.69438;1.33031;0.204121;1.81886;0.0802804;2.26737;0.124005;0.588389;0.0927171;1;3;19;0
274;274;1761;38.8352;37.8021;1.02733;3319;85.4637;4.67748;1.09292;5.47989;0.613741;6.28082;0.3271;0.745193;0.176029;1;3;31;0
275;275;1872;9.33643;9.10585;1.02532;42;4.49851;0.910467;0.187574;1.57383;0.227561;2.06515;0.497014;0.464554;0.142567;1;4;6;0
276;276;1877;10.1367;10.0499;1.00864;61;6.01776;1.07783;0.234069;1.74555;0.391143;2.50312;1.05136;0.482606;0.172971;1;3;6;0
277;277;1883;54.5342;51.6462;1.05592;454;8.32506;1.19478;0.315424;1.87666;0.483971;2.52911;1.13065;0.515134;0.165463;1;3;44;0
278;278;1858;15.354;15.1327;1.01462;64;4.16831;0.794096;0.180271;1.42031;0.135543;1.89641;0.231609;0.426682;0.115444;1;3;13;0
279;279;1878;8.47475;8.30662;1.02024;45;5.30989;0.889885;0.158344;1.59887;0.22407;2.19692;0.439735;0.423944;0.127077;1;3;6;0
280;280;1808;22.6463;21.9317;1.03258;226;9.97954;1.46387;0.141249;1.95408;0.142328;2.53075;0.287026;0.583898;0.072238;1;3;17;0
281;281;1892;17.5877;16.3401;1.07635;178;10.1207;1.27867;0.29281;2.13312;0.380854;2.96771;1.05493;0.498152;0.207029;1;3;12;0
282;282;1852;19.1191;18.868;1.01331;93;4.86424;0.793225;0.231175;1.51336;0.133126;1.97612;0.275433;0.409946;0.134209;1;3;13;0
283;283;1802;23.1682;22.8181;1.01534;217;9.36629;1.4661;0.19366;1.88848;0.0905785;2.26953;0.149964;0.647968;0.0909728;1;3;18;0
284;284;1874;7.16927;7.14143;1.0039;41;5.71885;0.918728;0.313217;1.69786;0.313895;2.40725;0.692518;0.378146;0.0440124;1;3;4;0
285;285;1901;21.8485;20.5183;1.06483;203;9.29124;1.35228;0.28943;1.94591;0.126553;2.57556;0.476657;0.541627;0.145609;1;3;15;0
286;286;1867;12.9483;12.7671;1.01419;131;10.1172;1.40156;0.129554;2.02974;0.372791;2.63521;0.803412;0.565068;0.118737;1;3;8;0
287;287;1897;13.3694;13.0639;1.02338;123;9.20015;1.4642;0.125611;1.91837;0.0890282;2.33712;0.227884;0.633149;0.0866611;1;3;9;0
288;288;1908;22.5859;21.3151;1.05962;216;9.56349;1.4074;0.213013;2.04308;0.365977;2.64627;0.927082;0.579562;0.163126;1;3;15;0
289;289;1965;37.6149;34.5398;1.08903;358;9.5175;1.28603;0.27922;1.93639;0.37031;2.61938;0.914797;0.531885;0.162732;1;3;32;0
290;290;1862;13.5559;12.8279;1.05675;127;9.36864;1.01125;0.311959;2.40447;0.903917;3.90251;2.26264;0.35601;0.214025;1;3;9;0
291;291;1885;12.438;12.1244;1.02587;224;18.0093;1.56711;0.0965527;2.48514;0.31607;3.16027;0.532437;0.506311;0.0664029;1;3;10;0
292;292;1888;9.73327;9.55685;1.01846;87;8.93841;1.37723;0.114131;1.89981;0.133103;2.37799;0.29842;0.583479;0.051323;1;3;6;0
293;293;1928;28.6432;26.1725;1.0944;261;9.11211;1.23734;0.290438;2.02338;0.652098;2.77813;1.58314;0.527969;0.177331;1;3;22;0
294;294;1828;27.1506;24.9199;1.08952;264;9.72355;1.35521;0.205084;1.95067;0.249553;2.51617;0.534665;0.560026;0.138512;1;3;21;0
295;295;1846;21.2399;19.6723;1.07968;247;11.6291;1.41306;0.178494;2.24487;0.647191;3.24744;1.57247;0.51986;0.182736;1;3;15;0
296;296;1801;60.4051;50.4876;1.19643;588;9.73428;1.41255;0.180462;1.93468;0.375392;2.47263;0.852375;0.602228;0.123519;1;3;50;0
297;297;1853;10.3713;10.0995;1.02691;44;4.24247;0.632632;0.130885;1.45692;0.162315;1.99316;0.165603;0.319043;0.0704573;1;3;9;0
298;298;1870;16.5487;16.4012;1.00899;81;4.89463;0.946812;0.184615;1.54328;0.16614;2.05659;0.365614;0.478428;0.140809;1;3;12;0
299;299;1855;35.7959;33.541;1.06723;254;7.09579;1.05947;0.377442;1.72723;0.495656;2.34845;1.0998;0.476654;0.158802;1;3;30;0
300;300;1889;8.13358;8.06226;1.00885;34;4.1802;0.625;0.120453;1.40546;0.0577964;1.87782;0.0821713;0.336032;0.0802758;1;3;7;0
301;301;1878;6.85323;6.78233;1.01045;30;4.3775;0.888316;0.100738;1.4376;0.140084;1.928;0.267866;0.470267;0.0863482;1;3;5;0
302;302;1872;10.0687;9.7254;1.03529;37;3.67477;0.810482;0.21272;1.43437;0.127398;1.90439;0.210549;0.431579;0.12007;1;4;7;0
303;303;1900;12.589;12.4454;1.01153;63;5.00438;0.965172;0.228171;1.57504;0.186466;2.09006;0.427613;0.486785;0.154778;1;3;8;0
304;304;1902;7.01691;6.7082;1.04602;34;4.84544;0.789545;0.143722;1.62559;0.0880043;2.22655;0.172578;0.352655;0.0462161;1;3;4;0
305;305;1888;16.5829;16.1038;1.02975;156;9.40726;1.22338;0.263702;1.82654;0.214128;2.38545;0.508086;0.529126;0.135883;1;3;14;0
306;306;1857;49.3764;46.5403;1.06094;439;8.89088;1.2265;0.272913;1.87933;0.429096;2.46373;1.01248;0.543977;0.155908;1;3;43;0
307;307;1932;15.2719;15.1658;1.007;74;4.8455;1.22105;0.22254;1.5877;0.10582;2.08137;0.389939;0.611942;0.172283;1;3;9;0
308;308;1819;45.0555;42.8486;1.0515;360;7.99015;1.29207;0.302879;1.78822;0.24566;2.26645;0.384704;0.575064;0.120914;1;3;33;0
309;309;1833;45.4073;44.8801;1.01175;725;15.9666;1.75856;0.153923;2.34246;0.170874;2.86985;0.311945;0.618856;0.0810336;1;3;37;0
310;310;1889;18.7452;17.4929;1.07159;158;8.42883;1.15763;0.289617;1.96493;0.569641;2.8223;1.31928;0.468492;0.165973;1;3;16;0
311;311;1951;30.6427;29.5466;1.0371;263;8.58281;1.29774;0.316982;1.97178;0.463789;2.71811;1.31159;0.546143;0.189975;1;3;22;0
312;312;1863;21.7195;21.4631;1.01194;209;9.62271;1.39821;0.165602;1.93093;0.23149;2.41803;0.550079;0.598896;0.115435;1;3;15;0
313;313;1856;18.9951;18.8119;1.00974;167;8.79175;1.35266;0.224751;1.8637;0.0978813;2.37456;0.203308;0.576225;0.118656;1;3;15;0
314;314;1948;16.5658;16.1555;1.02539;147;8.87372;1.15798;0.345549;1.75815;0.140266;2.20194;0.349852;0.554681;0.216608;1;3;15;0
315;315;1917;15.7555;15.4272;1.02128;85;5.39493;0.785827;0.289896;1.49404;0.322596;1.9897;0.433134;0.40039;0.135054;1;3;14;0
316;316;1905;10.9008;10.7703;1.01211;47;4.31162;0.627754;0.124526;1.42846;0.126203;1.96919;0.199971;0.322622;0.0777128;1;3;9;0
317;317;1900;10.0409;9.89388;1.01486;55;5.47761;0.744344;0.128608;1.63005;0.127717;2.27083;0.327214;0.332202;0.0659621;1;3;6;0
318;318;1941;46.062;45.0444;1.02259;672;14.589;1.67209;0.197848;2.26013;0.192088;2.7741;0.26226;0.604342;0.0616943;1;3;42;0
319;319;1924;10.0914;9.94987;1.01422;107;10.6031;1.57382;0.0801615;2.04758;0.219395;2.6624;0.504356;0.605326;0.0787118;1;3;6;0
320;320;1926;6.70403;6.67499;1.00435;39;5.8174;0.86237;0.264175;1.87411;0.302921;2.84336;0.657259;0.298888;0.0300634;1;3;3;0
321;321;1902;7.15724;7.0;1.02246;33;4.61072;0.991557;0.191041;1.53633;0.149408;1.97338;0.179693;0.505143;0.101009;1;3;5;0
322;322;1915;21.0891;20.6398;1.02177;97;4.59954;0.847051;0.182879;1.48289;0.161491;1.99045;0.34632;0.436227;0.113099;1;3;16;0
323;323;1954;34.4907;31.3032;1.10183;313;9.07491;1.35208;0.240073;1.91207;0.380276;2.4943;0.772373;0.560986;0.106462;1;3;27;0
324;324;2002;40.8765;38.2477;1.06873;365;8.92933;1.32325;0.284592;1.90747;0.324096;2.50942;0.849839;0.563772;0.154068;1;3;33;0
325;325;1927;7.7048;7.63761;1.0088;85;11.0321;1.42485;0.122276;2.03267;0.238795;2.68263;0.590019;0.550112;0.0994398;1;3;5;0
326;326;1897;12.0453;11.7473;1.02536;119;9.87938;1.56731;0.0758578;2.02239;0.114169;2.54334;0.2547;0.62224;0.066197;1;3;7;0
327;327;1913;12.2653;12.1381;1.01048;128;10.4359;1.47701;0.1152;2.04155;0.302431;2.59204;0.660622;0.597384;0.121802;1;3;7;0
328;328;1957;34.9681;33.7787;1.03521;294;8.40766;1.28425;0.284493;1.88969;0.252219;2.44381;0.585301;0.547148;0.158173;1;3;25;0
329;329;1934;7.58884;7.48331;1.0141;82;10.8053;1.31816;0.063626;2.05597;0.379896;2.86941;0.796457;0.486596;0.0999815;1;3;5;0
330;330;1968;24.399;22.7523;1.07238;239;9.79547;1.27306;0.359496;2.03224;0.38861;2.72759;0.951005;0.513019;0.18217;1;3;17;0
331;331;1928;14.5244;14.1774;1.02447;67;4.61293;0.787438;0.284695;1.52444;0.0975481;1.9713;0.154779;0.398214;0.139012;1;3;10;0
332;332;1945;13.3587;12.4399;1.07387;190;14.2229;1.55315;0.21556;2.28991;0.634748;3.16114;1.2152;0.541577;0.135156;1;4;9;0
333;333;1954;14.598;14.4875;1.00763;66;4.52116;0.80133;0.179509;1.55801;0.157696;2.18733;0.484018;0.379537;0.115467;1;3;9;0
334;334;1938;8.143;8.12404;1.00233;45;5.52622;1.00699;0.328927;1.83097;0.311821;2.65522;0.830065;0.427221;0.181475;1;3;4;0
335;335;1955;14.1526;14.0357;1.00833;136;9.60953;1.52051;0.176935;1.97673;0.0744532;2.34112;0.178895;0.656855;0.111986;1;3;8;0
336;336;1921;24.5634;24.2281;1.01384;113;4.60033;0.825742;0.177978;1.44355;0.184113;1.94049;0.311246;0.43477;0.104254;1;3;22;0
337;337;1950;7.43936;7.34847;1.01237;75;10.0815;0.953866;0.118566;1.85696;0.182328;2.52724;0.299178;0.378587;0.0336787;1;3;6;0
338;338;1942;35.4257;31.5278;1.12363;263;7.424;1.04651;0.342232;1.8724;0.979083;2.62666;1.98946;0.477337;0.16456;1;3;27;0
339;339;1909;30.8591;28.3901;1.08696;248;8.03654;1.2427;0.262722;1.80935;0.325307;2.43067;0.847424;0.556223;0.196327;1;3;25;0
340;340;1958;15.8929;14.5258;1.09411;149;9.37527;1.37615;0.15117;1.90923;0.129373;2.3238;0.29873;0.599466;0.088187;1;3;11;0
341;341;1890;36.3803;35.8469;1.01488;575;15.8053;1.72542;0.20235;2.35826;0.225743;2.86732;0.368737;0.605276;0.0600942;1;3;31;0
342;342;1937;9.58396;9.27362;1.03347;51;5.32139;0.868855;0.240287;1.59865;0.237732;2.24817;0.545355;0.393825;0.0931609;1;3;6;0
343;343;1930;7.94415;7.87401;1.00891;67;8.43388;1.22108;0.234343;1.86247;0.0743625;2.42689;0.169243;0.507662;0.114727;1;3;6;0
344;344;1974;23.2326;23.1517;1.00349;120;5.16516;1.34207;0.245881;1.63382;0.251731;2.10173;0.614052;0.666067;0.155698;1;3;13;0
345;345;1967;13.6267;13.4247;1.01505;69;5.06359;0.717493;0.171109;1.5945;0.280322;2.18926;0.653211;0.341931;0.0982579;1;3;9;0
346;346;1968;15.3559;15.2206;1.00889;72;4.68876;0.785249;0.174625;1.52719;0.174728;2.06125;0.379549;0.392439;0.113943;1;3;11;0
347;347;1957;6.22478;5.97215;1.0423;35;5.62269;0.772893;0.206669;1.67086;0.35691;2.47237;0.762323;0.326538;0.0865188;1;3;4;0
348;348;1979;15.2774;15.1841;1.00615;86;5.62922;0.945437;0.189444;1.51609;0.333382;2.00928;0.667802;0.498862;0.128008;1;3;12;0
349;349;1909;26.0597;25.3772;1.0269;136;5.21879;0.95235;0.186112;1.54959;0.0877658;2.01686;0.179324;0.4768;0.108012;1;3;20;0
350;350;1986;18.2671;17.9165;1.01957;111;6.0765;0.996587;0.216033;1.62931;0.514813;2.22014;1.19605;0.513316;0.178897;1;3;13;0
351;351;1930;12.0317;11.8322;1.01686;116;9.64122;1.44083;0.166121;1.90079;0.104504;2.41761;0.310856;0.608425;0.117774;1;3;9;0
352;352;1944;30.4152;30.0998;1.01048;129;4.24131;0.750263;0.152663;1.39567;0.105585;1.9068;0.230801;0.400368;0.102613;1;3;28;0
353;353;1932;10.3325;10.1653;1.01645;49;4.7423;1.16105;0.217676;1.57805;0.0995063;2.00642;0.288306;0.592217;0.146876;1;3;6;0
354;354;1931;30.1525;27.9643;1.07825;501;16.6156;1.05436;0.335796;3.29108;4.55557;5.90954;9.88799;0.432445;0.198406;1;3;26;0
355;355;1948;7.36609;7.28011;1.01181;75;10.1818;1.25668;0.246776;1.89054;0.273911;2.49666;0.578204;0.520669;0.135218;1;3;6;0
